"COUNTRY","Country","SEX","Gender","REF_SECTOR","Reference sector","EDUCATION_LEV","Education level","YEAR","Year","Value","Flag Codes","Flags"
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2017","2017",,"m","Missing value; data cannot exist"
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2018","2018",,"m","Missing value; data cannot exist"
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2019","2019",,"m","Missing value; data cannot exist"
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2020","2020",,"m","Missing value; data cannot exist"
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2021","2021",,"m","Missing value; data cannot exist"
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2013","2013",,"m","Missing value; data cannot exist"
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2014","2014",,"m","Missing value; data cannot exist"
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2015","2015",,"m","Missing value; data cannot exist"
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2016","2016",,"m","Missing value; data cannot exist"
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2017","2017",,"m","Missing value; data cannot exist"
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2018","2018",,"m","Missing value; data cannot exist"
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2019","2019",,"m","Missing value; data cannot exist"
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2020","2020",,"m","Missing value; data cannot exist"
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2021","2021",,"m","Missing value; data cannot exist"
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2013","2013",,"m","Missing value; data cannot exist"
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2014","2014",,"m","Missing value; data cannot exist"
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2015","2015",,"m","Missing value; data cannot exist"
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2016","2016",,"m","Missing value; data cannot exist"
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2017","2017",,"m","Missing value; data cannot exist"
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2018","2018",,"m","Missing value; data cannot exist"
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2019","2019",,"m","Missing value; data cannot exist"
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2020","2020",,"m","Missing value; data cannot exist"
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_746_756_766","Master’s or equivalent level, long first degree (at least 5 years)","2021","2021",,"m","Missing value; data cannot exist"
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2013","2013",133,,
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2014","2014",159,,
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2015","2015",205,,
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2016","2016",244,,
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2017","2017",310,,
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2018","2018",308,,
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2019","2019",395,,
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2020","2020",396,,
"COL","Colombia","F","Female","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2021","2021",355,,
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2013","2013",197,,
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2014","2014",249,,
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2015","2015",261,,
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2016","2016",356,,
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2017","2017",460,,
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2018","2018",495,,
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2019","2019",566,,
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2020","2020",590,,
"COL","Colombia","M","Male","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2021","2021",581,,
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2013","2013",330,,
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2014","2014",408,,
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2015","2015",466,,
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2016","2016",600,,
"COL","Colombia","_T","Total","INST_T","All public and private educational institutions","ISCED11_8","Doctoral or equivalent level","2017","2017",770,,
